,antecedants,consequents,support,confidence,lift
190,"frozenset(['GI_14211842-S', 'GI_15011917-S'])",frozenset(['GI_14589955-S']),0.0852272727273,0.933333333333,9.12592592593
191,"frozenset(['GI_14211842-S', 'GI_14589955-S'])",frozenset(['GI_15011917-S']),0.0909090909091,0.875,8.55555555556
192,"frozenset(['GI_15011917-S', 'GI_14589955-S'])",frozenset(['GI_14211842-S']),0.0852272727273,0.933333333333,9.12592592593
193,frozenset(['GI_14211842-S']),"frozenset(['GI_15011917-S', 'GI_14589955-S'])",0.102272727273,0.777777777778,9.12592592593
194,frozenset(['GI_15011917-S']),"frozenset(['GI_14211842-S', 'GI_14589955-S'])",0.102272727273,0.777777777778,8.55555555556
195,frozenset(['GI_14589955-S']),"frozenset(['GI_14211842-S', 'GI_15011917-S'])",0.102272727273,0.777777777778,9.12592592593
196,frozenset(['GI_14165460-I']),frozenset(['GI_12545396-I']),0.102272727273,0.777777777778,7.6049382716
197,frozenset(['GI_12545396-I']),frozenset(['GI_14165460-I']),0.102272727273,0.777777777778,7.6049382716
198,frozenset(['GI_12751496-S']),frozenset(['GI_14249217-S']),0.102272727273,0.777777777778,7.6049382716
199,frozenset(['GI_14249217-S']),frozenset(['GI_12751496-S']),0.102272727273,0.777777777778,7.6049382716
200,"frozenset(['GI_12232430-S', 'GI_14165460-I'])",frozenset(['GI_10800147-S']),0.0852272727273,0.866666666667,8.47407407407
201,"frozenset(['GI_12232430-S', 'GI_10800147-S'])",frozenset(['GI_14165460-I']),0.0738636363636,1.0,9.77777777778
202,"frozenset(['GI_10800147-S', 'GI_14165460-I'])",frozenset(['GI_12232430-S']),0.0795454545455,0.928571428571,9.07936507937
203,frozenset(['GI_12232430-S']),"frozenset(['GI_10800147-S', 'GI_14165460-I'])",0.102272727273,0.722222222222,9.07936507937
204,frozenset(['GI_14165460-I']),"frozenset(['GI_12232430-S', 'GI_10800147-S'])",0.102272727273,0.722222222222,9.77777777778
205,frozenset(['GI_10800147-S']),"frozenset(['GI_12232430-S', 'GI_14165460-I'])",0.102272727273,0.722222222222,8.47407407407
206,frozenset(['GI_12225239-S']),frozenset(['GI_14043025-S']),0.102272727273,0.722222222222,7.06172839506
207,frozenset(['GI_14043025-S']),frozenset(['GI_12225239-S']),0.102272727273,0.722222222222,7.06172839506
208,frozenset(['GI_13376528-S']),frozenset(['GI_10864030-S']),0.102272727273,0.833333333333,8.14814814815
209,frozenset(['GI_10864030-S']),frozenset(['GI_13376528-S']),0.102272727273,0.833333333333,8.14814814815
210,"frozenset(['GI_12232430-S', 'GI_13787194-S'])",frozenset(['GI_14042952-S']),0.0852272727273,0.866666666667,8.47407407407
211,"frozenset(['GI_12232430-S', 'GI_14042952-S'])",frozenset(['GI_13787194-S']),0.0795454545455,0.928571428571,9.07936507937
212,"frozenset(['GI_13787194-S', 'GI_14042952-S'])",frozenset(['GI_12232430-S']),0.0738636363636,1.0,9.77777777778
213,frozenset(['GI_12232430-S']),"frozenset(['GI_13787194-S', 'GI_14042952-S'])",0.102272727273,0.722222222222,9.77777777778
214,frozenset(['GI_13787194-S']),"frozenset(['GI_12232430-S', 'GI_14042952-S'])",0.102272727273,0.722222222222,9.07936507937
215,frozenset(['GI_14042952-S']),"frozenset(['GI_12232430-S', 'GI_13787194-S'])",0.102272727273,0.722222222222,8.47407407407
216,frozenset(['GI_14211842-S']),frozenset(['GI_13375984-S']),0.102272727273,0.722222222222,7.06172839506
217,frozenset(['GI_13375984-S']),frozenset(['GI_14211842-S']),0.102272727273,0.722222222222,7.06172839506
218,frozenset(['GI_13027637-S']),frozenset(['GI_15011917-S']),0.102272727273,0.777777777778,7.6049382716
219,frozenset(['GI_15011917-S']),frozenset(['GI_13027637-S']),0.102272727273,0.777777777778,7.6049382716
220,"frozenset(['GI_14249309-S', 'GI_14165460-I'])",frozenset(['GI_13376746-S']),0.0795454545455,0.928571428571,9.07936507937
